transaction_id,status,exception_type,severity,explanation,evidence,difference,recommended_action
TXN00939,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00940,EXCEPTION,FAILED_PAYMENT,HIGH,The payment associated with transaction TXN00940 is marked as FAILED.,"Payment total: ₹5,999.00; payment status: FAILED.",5999.0,Verify the payment status and determine whether a retry or customer follow-up is required.
TXN00941,EXCEPTION,MISSING_PAYMENT,HIGH,No payment record was found for transaction TXN00941.,Payment records found: 0; order/payment amount available for reconciliation.,2499.0,Verify payment gateway records and confirm whether the payment was received.
TXN00942,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00943,EXCEPTION,CHARGEBACK,HIGH,A chargeback was recorded for transaction TXN00943.,"Chargeback amount: ₹1,999.50.",1999.5,Review the chargeback and associated dispute record.
TXN00944,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00945,EXCEPTION,FAILED_PAYMENT,HIGH,The payment associated with transaction TXN00945 is marked as FAILED.,"Payment total: ₹1,999.00; payment status: FAILED.",1999.0,Verify the payment status and determine whether a retry or customer follow-up is required.
TXN00946,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00947,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00948,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00949,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00950,EXCEPTION,REFUND,HIGH,A refund was recorded for transaction TXN00950.,Refund amount: ₹599.80.,599.8,Verify the refund authorization and confirm that the refund amount is correct.
TXN00951,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00952,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00953,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00954,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00955,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00956,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00957,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00958,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00959,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00960,EXCEPTION,FAILED_PAYMENT,HIGH,The payment associated with transaction TXN00960 is marked as FAILED.,"Payment total: ₹1,499.00; payment status: FAILED.",1499.0,Verify the payment status and determine whether a retry or customer follow-up is required.
TXN00961,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00962,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00963,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00964,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00965,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00966,EXCEPTION,MISSING_SETTLEMENT,HIGH,No settlement record was found for transaction TXN00966.,"Settlement records found: 0; payment total: ₹5,999.00.",5999.0,Verify the settlement batch and check whether the transaction is still pending.
TXN00967,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00968,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00969,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00970,EXCEPTION,INCORRECT_FEE,MEDIUM,The settlement fee differs from the expected fee structure.,"Gross amount: ₹9,999.00; fee charged: ₹499.95.",499.95,Compare the charged settlement fee with the expected fee structure.
TXN00971,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00972,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00973,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00974,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00975,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00976,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00977,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00978,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00979,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00980,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00981,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00982,EXCEPTION,DATE_MISMATCH,LOW,The payment date differs from the clean reference payment date.,Actual payment date: 2026-07-10; reference payment date: 2026-06-30.,0.0,Verify the payment processing date against the source payment record.
TXN00983,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00984,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00985,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00986,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00987,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00988,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00989,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00990,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00991,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00992,EXCEPTION,WRONG_TRANSACTION_REFERENCE,MEDIUM,The bank reference does not match transaction TXN00992.,Bank reference: TXN00902.,0.0,Verify the bank reference and correct the transaction mapping if required.
TXN00993,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00994,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00995,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00996,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00997,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00998,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN00999,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
TXN01000,MATCHED,MATCHED,NONE,"Payment, bank and settlement records passed all reconciliation checks.",No reconciliation exception was detected.,0.0,No action required.
