review_case_id,event_id,audit_id,transaction_id,event_timestamp,event_type,event_actor,event_source,event_mode,event_status,exception_type,severity,difference,deterministic_explanation,ai_explanation,explanation_source,recommended_action,ml_status,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,hybrid_decision,agent_decision,agent_decision_reason,action_type,action_status,execution_mode,escalation_required,escalation_priority,escalation_status,review_owner,review_priority,queue_status,review_status,reviewer,reviewer_action,reviewer_note,requires_human_review,review_mode
REVIEW_00182,EVENT_00182,AUDIT_00182,TXN00910,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DUPLICATE_SETTLEMENT,MEDIUM,-47.16,"Multiple settlement records were found for transaction TXN00910, including a duplicate settlement.","A DUPLICATE_SETTLEMENT exception was identified for transaction TXN00910 due to multiple settlement records being detected, resulting in a discrepancy of -47.16. Multiple settlement records were found for transaction TXN00910, including a duplicate settlement. Verify the duplicate settlement entries and investigate possible over-settlement.",GEMINI,Verify the duplicate settlement entries and investigate possible over-settlement.,EXCEPTION,0.975,DUPLICATE_SETTLEMENT,0.955,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00183,EVENT_00183,AUDIT_00183,TXN00912,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DUPLICATE_PAYMENT,MEDIUM,199.0,"Multiple payment records were found for transaction TXN00912, including a duplicate payment.","A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00912. Multiple payment records were found for transaction TXN00912, including a duplicate payment. Variance: 199.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",GEMINI,Verify the duplicate payment records and determine whether a reversal or refund is required.,EXCEPTION,0.98,DUPLICATE_PAYMENT,0.79,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00184,EVENT_00184,AUDIT_00184,TXN00918,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,UNKNOWN_ADJUSTMENT,MEDIUM,100.0,An unexpected settlement adjustment was recorded for transaction TXN00918.,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00918. An unexpected settlement adjustment was recorded for transaction TXN00918. The adjustment difference is 100.0. Recommended action: Review the adjustment entry and identify its source.,RULE_TEMPLATE,Review the adjustment entry and identify its source.,EXCEPTION,0.695,UNKNOWN_ADJUSTMENT,0.695,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00185,EVENT_00185,AUDIT_00185,TXN00921,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,CHARGEBACK,HIGH,2999.0,A chargeback was recorded for transaction TXN00921.,A high-severity CHARGEBACK exception was detected for transaction TXN00921. A chargeback was recorded for transaction TXN00921. The variance associated with this transaction is 2999.0. Review the chargeback and associated dispute record.,GEMINI,Review the chargeback and associated dispute record.,EXCEPTION,0.995,CHARGEBACK,0.955,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00186,EVENT_00186,AUDIT_00186,TXN00922,2026-08-25T19:17:17.896014+00:00,SETTLEMENT_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,SETTLEMENT_DELAY,LOW,0.0,The settlement date differs from the clean reference settlement date.,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00922. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,Check settlement processing status and investigate the settlement delay.,EXCEPTION,0.595,SETTLEMENT_DELAY,0.605,RULE_EXCEPTION_ML_SUPPORT,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00187,EVENT_00187,AUDIT_00187,TXN00923,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,750.0,The settlement amount does not match the clean reference amount.,Transaction TXN00923 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 750.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,1.0,AMOUNT_MISMATCH,0.795,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00188,EVENT_00188,AUDIT_00188,TXN00925,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,2999.0,No payment record was found for transaction TXN00925.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00925. No payment record was found for transaction TXN00925. Discrepancy amount: 2999.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,1.0,MISSING_PAYMENT,1.0,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00189,EVENT_00189,AUDIT_00189,TXN00929,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,1499.0,The payment associated with transaction TXN00929 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00929. The payment associated with transaction TXN00929 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.905,FAILED_PAYMENT,0.93,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00190,EVENT_00190,AUDIT_00190,TXN00935,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,2999.0,The payment associated with transaction TXN00935 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00935. The payment associated with transaction TXN00935 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.97,FAILED_PAYMENT,0.91,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00191,EVENT_00191,AUDIT_00191,TXN00940,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,5999.0,The payment associated with transaction TXN00940 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00940. The payment associated with transaction TXN00940 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.96,FAILED_PAYMENT,0.905,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00192,EVENT_00192,AUDIT_00192,TXN00941,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,2499.0,No payment record was found for transaction TXN00941.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00941. No payment record was found for transaction TXN00941. Discrepancy amount: 2499.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,1.0,MISSING_PAYMENT,0.995,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00193,EVENT_00193,AUDIT_00193,TXN00943,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,CHARGEBACK,HIGH,1999.5,A chargeback was recorded for transaction TXN00943.,A high-severity CHARGEBACK exception was detected for transaction TXN00943. A chargeback was recorded for transaction TXN00943. The variance associated with this transaction is 1999.5. Review the chargeback and associated dispute record.,GEMINI,Review the chargeback and associated dispute record.,EXCEPTION,1.0,CHARGEBACK,0.775,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00194,EVENT_00194,AUDIT_00194,TXN00945,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,1999.0,The payment associated with transaction TXN00945 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00945. The payment associated with transaction TXN00945 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.965,FAILED_PAYMENT,0.89,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00195,EVENT_00195,AUDIT_00195,TXN00950,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,REFUND,HIGH,599.8,A refund was recorded for transaction TXN00950.,A HIGH-severity REFUND exception was identified for transaction TXN00950. A refund was recorded for transaction TXN00950. The associated difference is 599.8. Recommended action: Verify the refund authorization and confirm that the refund amount is correct.,RULE_TEMPLATE,Verify the refund authorization and confirm that the refund amount is correct.,EXCEPTION,1.0,REFUND,0.865,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00196,EVENT_00196,AUDIT_00196,TXN00960,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,1499.0,The payment associated with transaction TXN00960 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00960. The payment associated with transaction TXN00960 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.97,FAILED_PAYMENT,0.825,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00197,EVENT_00197,AUDIT_00197,TXN00966,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_SETTLEMENT,HIGH,5999.0,No settlement record was found for transaction TXN00966.,A HIGH severity MISSING_SETTLEMENT exception was identified for transaction TXN00966. No settlement record was found for transaction TXN00966. Recommended action: Verify the settlement batch and check whether the transaction is still pending.,GEMINI,Verify the settlement batch and check whether the transaction is still pending.,EXCEPTION,1.0,MISSING_SETTLEMENT,1.0,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00198,EVENT_00198,AUDIT_00198,TXN00970,2026-08-25T19:17:17.896014+00:00,FEE_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,INCORRECT_FEE,MEDIUM,499.95,The settlement fee differs from the expected fee structure.,"An INCORRECT_FEE exception of Medium severity has been flagged for transaction TXN00970. The settlement fee differs from the expected fee structure. A fee variance of 499.95 was identified. To reconcile this discrepancy, please proceed with the recommended action: Compare the charged settlement fee with the expected fee structure..",GEMINI,Compare the charged settlement fee with the expected fee structure.,EXCEPTION,0.995,INCORRECT_FEE,0.76,RULE_EXCEPTION_ML_SUPPORT,FEE_REVIEW,The exception is categorized as FEE_REVIEW and does not require escalation.,CREATE_FEE_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00199,EVENT_00199,AUDIT_00199,TXN00982,2026-08-25T19:17:17.896014+00:00,DATE_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DATE_MISMATCH,LOW,0.0,The payment date differs from the clean reference payment date.,Transaction TXN00982 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,GEMINI,Verify the payment processing date against the source payment record.,EXCEPTION,0.61,DATE_MISMATCH,0.65,RULE_EXCEPTION_ML_SUPPORT,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00200,EVENT_00200,AUDIT_00200,TXN00992,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,WRONG_TRANSACTION_REFERENCE,MEDIUM,0.0,The bank reference does not match transaction TXN00992.,A WRONG_TRANSACTION_REFERENCE exception with MEDIUM severity was identified for transaction TXN00992. The bank reference does not match transaction TXN00992. The reconciliation difference is 0.0. Recommended action: Verify the bank reference and correct the transaction mapping if required.,RULE_TEMPLATE,Verify the bank reference and correct the transaction mapping if required.,EXCEPTION,0.685,WRONG_TRANSACTION_REFERENCE,0.655,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
